,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
189,2018-10-12,0.8411436604597085,50253,0.8471774292901709,33390
190,2018-10-13,0.8419404235274447,50386,0.8480083352068342,33507
191,2018-10-14,0.8416389791736089,50092,0.8476933559941664,33224
192,2018-10-15,0.8413967690120078,50316,0.8474415453496379,33448
193,2018-10-16,0.8414411612508179,50109,0.847487697163389,33241
194,2018-10-17,0.841523897435802,50122,0.8475737127621111,33254
195,2018-10-18,0.8416294135764845,50123,0.847683411245518,33255
196,2018-10-19,0.8416292212823803,50106,0.8476832113294533,33238
197,2018-10-20,0.8416804997983498,50090,0.8477365223716963,33222
198,2018-10-21,0.8416857794556596,50184,0.8477418974361445,33317
199,2018-10-22,0.8416888006499504,50188,0.8477450383802801,33321
200,2018-10-23,0.8416888006499504,50188,0.8477450383802801,33321
201,2018-10-24,0.8416888006499504,50188,0.8477450383802801,33321
202,2018-10-25,0.841797901841098,50122,0.8478584417687528,33256
203,2018-10-26,0.841797901841098,50122,0.8478584417687528,33256
204,2018-10-27,0.841797901841098,50122,0.8478584417687528,33256
205,2018-10-28,0.841797901841098,50122,0.8478584417687528,33256
206,2018-10-29,0.841797901841098,50122,0.8478584417687528,33256
207,2018-10-30,0.841797901841098,50122,0.8478584417687528,33256
208,2018-10-31,0.841797901841098,50122,0.8478584417687528,33256
